v1,v2,,,
ham,"ItÛ÷s å£6 to get in, is that ok?",,,
ham,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,,,
ham,What Today-sunday..sunday is holiday..so no work..,,,
ham,Already one guy loving you:-.,,,
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,,,
ham,No no:)this is kallis home ground.amla home town is durban:),,,
spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",,,
ham,Ultimately tor motive tui achieve korli.,,,
ham,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,,,
ham,Yeah we do totes. When u wanna?,,,
ham,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,,,
ham,Did u download the fring app?,,,
ham,Si si. I think ill go make those oreo truffles.,,,
ham,His frens go then he in lor. Not alone wif my mum n sis lor.,,,
ham,When u wana see it then,,,
ham,Can you do online transaction?,,,
ham,"Hi this is yijue, can i meet u at 11 tmr?",,,
ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,,,
ham,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",,,
ham,Do you always celebrate NY's with your family ?,,,
ham,Still at west coast... Haiz... ÌÏ'll take forever to come back...,,,
ham,So wat's da decision?,,,
ham,Are you staying in town ?,,,
ham,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,,,
spam,Adult 18 Content Your video will be with you shortly,,,
ham,We confirm eating at esplanade?,,,
ham,Jay is snickering and tells me that x is totally fucking up the chords as we speak,,,
ham,Somebody should go to andros and steal ice,,,
ham,Hope you are having a good week. Just checking in,,,
ham,Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,,,
ham,Yun buying... But school got offer 2000 plus only...,,,
ham,Just now saw your message.it k da:),,,
ham,He's just gonna worry for nothing. And he won't give you money its no use.,,,
ham,"Oops, I'll let you know when my roommate's done",,,
ham,Send me your id and password,,,
ham,Will you come online today night,,,
ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,,,
spam,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",,,
ham,I was gonna ask you lol but i think its at 7,,,
ham,He says hi and to get your ass back to south tampa (preferably at a kegger),,,
ham,* Am on my way,,,
ham,"Did you say bold, then torch later. Or one torch and 2bold?",,,
ham,Exactly. Anyways how far. Is jide her to study or just visiting,,,
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,,,
ham,Nationwide auto centre (or something like that) on Newport road. I liked them there,,,
ham,So Ì_ pay first lar... Then when is da stock comin...,,,
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,,,
ham,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,,,
ham,So no messages. Had food?,,,
ham,"Carlos took a while (again), we leave in a minute",,,
ham,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,,,
ham,I think that tantrum's finished so yeah I'll be by at some point,,,
ham,"\ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.\""""",,,
ham,Are you at work right now ?,,,
spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",,,
ham,Probably a couple hours tops,,,
ham,IM GONNA MISS U SO MUCH,,,
ham,Oh sorry please its over,,,
ham,Hey what's up charles sorry about the late reply.,,,
ham,R u sure they'll understand that! Wine * good idea just had a slurp!,,,
spam,"You can stop further club tones by replying \STOP MIX\"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL"," PO Box 1146 MK45 2WT (2/3)""",,
ham,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,,,
ham,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,,,
ham,Lol I would but despite these cramps I like being a girl.,,,
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,,,
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",,,
ham,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,,,
ham,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",,,
ham,The fact that you're cleaning shows you know why i'm upset. Your priority is constantly \what i want to do,"\"" not \""what i need to do.\""""",,
ham,Send his number and give reply tomorrow morning for why you said that to him like that ok,,,
ham,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",,,
ham,Sorry for the delay. Yes masters,,,
ham,Sac needs to carry on:),,,
ham,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? ,,,
ham,No need lar i go engin? Cos my sis at arts today...,,,
ham,I cant pick the phone right now. Pls send a message,,,
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,,,
ham,You can never do NOTHING,,,
ham,I am great princess! What are you thinking about me? :),,,
ham,Why de. You looking good only:-)..,,,
spam,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg å£1.50",,,
ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItåÕs the least a unique person like u deserve. Sleep tight or morning,,,
ham,They just talking thats it de. They wont any other.,,,
ham,Anytime...,,,
ham,You could have seen me..i did't recognise you Face.:),,,
ham,"\Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?\""""",,,
ham,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",,,
ham,Hey mate. Spoke to the mag people. WeÛ÷re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,,,
ham,Can Ì_ all decide faster cos my sis going home liao..,,,
ham,What happen to her tell the truth,,,
ham,"\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\""""",,,
ham,Nope. I just forgot. Will show next week,,,
ham,Oh wow thats gay. Will firmware update help,,,
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,,,
ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,,,
ham,Up to Ì_... ÌÏ wan come then come lor... But i din c any stripes skirt...,,,
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,,,
ham,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",,,
ham,Do you still have the grinder?,,,
ham,I dont have that much image in class.,,,
ham,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,,,
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,,,
ham,The battery is for mr adewale my uncle. Aka Egbon,,,
ham,Fine am simply sitting.,,,
ham,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,,,
ham,Leave it. U will always be ignorant.,,,
ham,Dont know supports ass and srt i thnk. I think ps3 can play through usb too,,,
ham,Two teams waiting for some players,,,
ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,,,
ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,,,
spam,You are a winner you have been specially selected to receive å£1000 cash or a å£2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,,,
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,,,
ham,Shb b ok lor... Thanx...,,,
spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,,,
ham,I dont know what to do to come out of this so only am ask questions like this dont mistake me.,,,
ham,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,,,
ham,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,,,
ham,I cant pick the phone right now. Pls send a message,,,
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,,,
ham,Ok. She'll be ok. I guess,,,
ham,Lol ... I knew that .... I saw him in the dollar store,,,
ham,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",,,
ham,Really good:)dhanush rocks once again:),,,
ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",,,
ham,"Usf I guess, might as well take 1 car",,,
ham,How are you holding up?,,,
ham,ELLO BABE U OK?,,,
spam,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",,,
ham,Why nothing. Ok anyway give me treat,,,
ham,Ok then no need to tell me anything i am going to sleep good night,,,
ham,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),,,
ham,I surely dont forgot to come:)i will always be in touch in with you:-),,,
ham,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",,,
ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",,,
ham,Then why you not responding,,,
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,,,
ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",,,
ham,Any pain on urination any thing else?,,,
ham,Ok... Take ur time n enjoy ur dinner...,,,
ham,Ladies first and genus second k .,,,
ham,I have no money 4 steve mate! !,,,
ham,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",,,
ham,Went to pay rent. So i had to go to the bank to authorise the payment.,,,
ham,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; ",,,
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",,,
ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough Û_",,,
ham,I emailed yifeng my part oredi.. Can Ì_ get it fr him..,,,
ham,You're gonna have to be way more specific than that,,,
ham,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,,,
ham,You see the requirements please,,,
ham,What's nannys address?,,,
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",,,
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,,,
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,,,
ham,Yup ok...,,,
ham,"Sorry, I'll call later",,,
ham,Good morning pookie pie! Lol hope I didn't wake u up,,,
ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,,,
ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,,,
ham,Hey what how about your project. Started aha da.,,,
ham,"Nah, I'm a perpetual DD",,,
ham,Whatsup there. Dont u want to sleep,,,
ham,7 lor... Change 2 suntec... Wat time u coming?,,,
ham,(That said can you text him one more time?),,,
ham,Hows the pain dear?y r u smiling?,,,
ham,DO NOT B LATE LOVE MUM,,,
ham,I am late. I will be there at,,,
ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",,,
ham,"Not sure yet, still trying to get a hold of him",,,
spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,,,
ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,,,
ham,Thanx 4 e brownie it's v nice...,,,
ham,Lmao ok I wont be needing u to do my hair anymore.,,,
ham,"I'm in a meeting, call me later at",,,
ham,Oh my God. I'm almost home,,,
ham,I dont thnk its a wrong calling between us,,,
ham,No da. I am happy that we sit together na,,,
ham,Dear we got  &lt;#&gt;  dollars hi hi,,,
ham,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,,,
ham,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,,,
ham,You call times job today ok umma and ask them to speed up,,,
ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",,,
spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,,,
ham,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",,,
ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",,,
ham,Jus finish bathing...,,,
ham,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",,,
ham,You still at the game?,,,
ham,Nope thats fine. I might have a nap tho! ,,,
ham,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,,,
ham,"Sorry, I'll call later In meeting.",,,
spam,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",,,
ham,ÌÏ still got lessons?  ÌÏ in sch?,,,
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",,,
ham,How much r Ì_ willing to pay?,,,
ham,"It could work, we'll reach a consensus at the next meeting",,,
ham,"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-).""",,,
ham,"That's fine, have him give me a call if he knows what he wants or has any questions",,,
ham,Will it help if we propose going back again tomorrow,,,
ham,Short But Cute: \Be a good person," but dont try to prove it..\"" .Gud noon....""",,
ham,Boo what time u get out? U were supposed to take me shopping today. :(,,,
ham,"\I;m reaching in another 2 stops.\""""",,,
ham,Just buy a pizza. Meat lovers or supreme. U get to pick.,,,
spam,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,,,
ham,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,,,
ham,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,,,
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",,,
ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,,,
ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,,,
ham,I cant pick the phone right now. Pls send a message,,,
ham,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,,,
ham,No need for the drug anymore.,,,
ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",,,
ham,ÌÏ collecting ur laptop then going to configure da settings izzit?,,,
ham,Like a personal sized or what,,,
ham,Wait  &lt;#&gt;  min..,,,
ham,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,,,
ham,I donno its in your genes or something,,,
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,,,
ham,Ok anyway no need to change with what you said,,,
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p ",,,
ham,"Sorry, I'll call later  &lt;#&gt; mins",,,
ham,Here got lots of hair dresser fr china.,,,
ham,Me fine..absolutly fine,,,
ham,I'm on the bus. Love you,,,
ham,Yo sorry was in the shower sup,,,
ham,Also track down any lighters you can find,,,
spam,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),,,
ham,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,,,
ham,Do u still have plumbers tape and a wrench we could borrow?,,,
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",,,
ham,Gud mrng dear hav a nice day,,,
ham,Am going to take bath ill place the key in window:-),,,
ham,I am going to sleep. I am tired of travel.,,,
ham,Really do hope the work doesnt get stressful. Have a gr8 day.,,,
ham,I HAVE A DATE ON SUNDAY WITH WILL!!,,,
ham,I am not having her number sir,,,
ham,Nobody can decide where to eat and dad wants Chinese,,,
ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,,,
ham,Tmr timin still da same wat cos i got lesson until 6...,,,
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,,,
ham,Was the farm open?,,,
spam,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,,,
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",,,
ham,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""",,,
ham,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",,,
spam,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!""",,,
ham,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,,,
ham,Hahaha..use your brain dear,,,
ham,I was at bugis juz now wat... But now i'm walking home oredi... ÌÏ so late then reply... I oso saw a top dat i like but din buy... Where r Ì_ now? ,,,
ham,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,,,
spam,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",,,
ham,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",,,
ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now,,,
ham,Thank u!,,,
ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",,,
ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,,,
ham,Hmmm:)how many players selected?,,,
ham,1's reach home call me.,,,
ham,yes baby! I need to stretch open your pussy!,,,
ham,You still around? I could use a half-8th,,,
ham,Ill be there on  &lt;#&gt;  ok.,,,
ham,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,,,
ham,Why did I wake up on my own &gt;:(,,,
ham,Oh ic. I thought you meant mary jane.,,,
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,,,
ham,Then why you came to hostel.,,,
ham,Sent me ur email id soon,,,
ham,Have you bookedthe hut? And also your time off? How are you by the way?,,,
ham,Hey i will be late... i'm at amk. Need to drink tea or coffee,,,
ham,Yes just finished watching days of our lives. I love it.,,,
ham,Shant disturb u anymore... Jia you...,,,
ham,Tell me again what your address is,,,
ham,Can you please send me my aunty's number,,,
spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or å£10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",,,
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,,,
ham,"It'll be tough, but I'll do what I have to",,,
ham,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",,,
ham,Wif my family booking tour package.,,,
ham,How much for an eighth?,,,
spam,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or å£5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,,,
ham,Cps is causing the outages to conserve energy.,,,
ham,R u here yet? I'm wearing blue shirt n black pants.,,,
ham,Haha... They cant what... At the most tmr forfeit... haha so how?,,,
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",,,
ham,Ok lor...,,,
ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,,,
ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,,,
ham,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),,,
ham,Ok enjoy . R u there in home.,,,
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,,,
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,,,
spam,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),,,
ham,Its ok my arm is feeling weak cuz i got a shot so we can go another time,,,
ham,Nobody names their penis a girls name this story doesn't add up at all,,,
ham,Life style garments account no please.,,,
ham,Try neva mate!!,,,
ham,What about this one then.,,,
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",,,
ham,"Awesome, lemme know whenever you're around",,,
ham,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",,,
ham,I'm fine. Hope you are also,,,
ham,10 min later k...,,,
ham,Well if I'm that desperate I'll just call armand again,,,
ham,Customer place i will call you,,,
ham,Do you know when dad will be back?,,,
ham,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,,,
ham,What you doing?how are you?,,,
ham,K...k...yesterday i was in cbe .,,,
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",,,
ham,"sorry brah, just finished the last of my exams, what up",,,
ham,I'm okay. Chasing the dream. What's good. What are you doing next.,,,
ham,Yup i shd haf ard 10 pages if i add figures... ÌÏ all got how many pages?,,,
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",,,
ham,Can not use foreign stamps in this country. Good lecture .,,,
ham,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",,,
ham,Ho ho - big belly laugh! See ya tomo,,,
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,,,
ham,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,,,
ham,Huh but i cant go 2 ur house empty handed right?,,,
ham,K..i deleted my contact that why?,,,
ham,Takin a shower now but yeah I'll leave when I'm done,,,
ham,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,,,
ham,Do you like shaking your booty on the dance floor?,,,
ham,No rushing. I'm not working. I'm in school so if we rush we go hungry.,,,
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,,,
ham,Should i send you naughty pix? :),,,
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,,,
ham,Good. do you think you could send me some pix? I would love to see your top and bottom...,,,
ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,,,
ham,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,,,
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",,,
ham,Audrie lousy autocorrect,,,
ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,,,
ham,Wot about on wed nite I am 3 then but only til 9!,,,
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",,,
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,,,
ham,Yeah that's the impression I got,,,
ham,Hope you are feeling great. Pls fill me in. Abiola,,,
ham,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",,,
ham,I'm freezing and craving ice. Fml,,,
ham,Thats cool. i liked your photos. You are very sexy!,,,
ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?",,,
ham,"\Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic\""""",,,
ham,K..give back my thanks.,,,
ham,Aiyah u did ok already lar. E nydc at wheellock?,,,
spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,,,
